Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
9399289;2016-04-21;Reiseliv og transport;Vi søker nå etter.  SMAABYVERT PÅ TURISTINFORMASJONEN. Arbeidsperiode 15. juni. 14. august. Vi søker en positiv, utatvendt og serviceinnstilt person som trives i kontakt med nye mennesker. Du må kunne arbeide selvstendig, beherske norsk og engelsk (tysk er en fordel), samt være kjent i Flekkefjord og omegn. Opplæring vil bli gitt. Lønn etter avtale. Søknadsfrist: 6. mai. Sprsmål til. .  Søknad.  
9354606;2016-02-01;Serviceyrker og annet arbeid;Faste assistentstillinger i deltid og tilkallingsassistenter Flå i Buskerud. Jeg er 58 år og rullestolbruker. Du må nok være tålmodig og beherske norsk skriftlig og muntlig. Arbeidsoppgavene hos meg blir. . Hjelp med av. og påkledning. Hjelp i dusj. Hjelp til matlaging. . , vaske klær, vaske gulv, støvsuge, tørke støv, pusse vinduer, osv. Måke snø (ikke stort område). Trene. Stelle blomster ute og inne. Handle. Det er også slik at jeg kanskje trenger hjelp om det blir opphold på sykehus o. l. Du blir ansatt i Uloba. Du kan gå inn og lese om lønn og andre ting du lurer på på www. uloba. no. Søknaden med CV sendes til. a. ta gjerne kontakt på tlf.  (. ). Søknadsfrist 11. februar 2016. Arbeidssted : Flå. Type stilling : Fast stilling, vikar. Deltid. Antall stillinger : 2 faste, 2 tilkallingsvikarer. Søknadsfrist : 11. 02. 2016
9340106;2016-01-04;Ledere;Fakultetet tilbyr høyere utdanning innen tekniske fag, kunstfag og designfag, og har forskings. og utviklingsaktiviteter på disse fagfeltene. Fakultet for teknologi, kunst og design (TKD) har ca. 2800 studenter og ca. 240 tilsatte, og holder til i Pilestredet i Oslo sentrum og på Kjeller. Les mer om fakultetet her: http: www. hioa. no. OA Fakultet. for. teknologi. kunst. og. design. TKD. Som direktør ved Fakultet for teknologi, kunst og design vil du sammen med ledergruppen og kompetente medarbeidere få ansvar for å utvikle et bredt og spennende fakultet. Du vil inngå i fakultetets ledergruppe og skal bidra til utvikling og gjennomføring av fakultetets strategi, virksomhetsutvikling og ressursstyring. Du vil lede fakultetsadministrasjonens samlede virksomhet med oppgaver knyttet til økonomi, HR og organisasjonsutvikling, studieadministrative og forskningsadministrative oppgaver, oppdragsvirksomhet og kommunikasjon. For å oppnå god samhandling internt på fakultetet og med høgskolens øvrige enheter, må direktøren bidra til å skape et positivt samarbeidsklima hvor motiverte medarbeidere kan bidra til å løfte organisasjonen. Direktøren rapporterer til fakultetets dekan. Arbeidsoppgaver. forme, utvikle og ivareta fakultetets administrasjon slik at fakultetet har effektive administrative og økonomiske tjenester, prosesser og systemer som bistår virksomheten med høy administrativ kompetanse, støtte og service. Kvalifikasjoner. Vi ønsker en driftig og engasjert direktør med meget god lederkompetanse innen virksomhetsledelse, personalledelse, endringsledelse og strategi. Ønskede egenskaper. For å lykkes i stillingen tror vi du må være en utadvendt, inspirerende og samlende person, med utpregede samarbeids. og kommunikasjonsevner, samt evne til å bygge tillit og gode relasjoner. Du må være resultatorientert og gjennomføringssterk, ha en planmessig og strukturert arbeidsmåte og evne til refleksjon. Vi tilbyr deg. høgskolen tilbyr utfordrende og varierte lederoppgaver i et aktivt og mangfoldig fagmiljø med høyt motiverte medarbeidere på en arbeidsplass i utvikling. Andre opplysninger. Stillingen lønnes etter Statens lønnsregulativ, stillingskode 1060 Avdelingsdirektør. For nærmere informasjon om stillingen, ta gjerne kontakt med. . Seksjonssjef HR. , tlf. . Høgskolen ønsker at våre medarbeidere i størst mulig grad gjenspeiler mangfoldet i befolkningen. Vi oppfordrer derfor kvalifiserte søkere med innvandrerbakgrunn eller redusert funksjonsevne til å søke stillingen. Høgskolen er en IA. bedrift, og forespørsler om tilretteleggingsmuligheter kan rettes til kontaktpersonene i denne annonsen. 
9486436;2016-11-10;Meglere og konsulenter;For kunde i Arendal søker vi etter ØKONOMISK LANDBRUKSRÅDGIVER. Utføre økonomisk rådgivning for jordbruk, skogbruk og andre bygdenæringer. . Arbeidsoppgaver: Eierskifte Skatt, merverdiavgift og arveavgift Odelslov, konsesjonslov og jordlov Taksering Regnskap Budsjett og plan. . Egenskaper. Sted: Kristiansand. Ansettelsesforhold: Fast. Hjemmeside.  For elektronisk søknadsskjema.  945 eller samme. 946
9482899;2016-11-02;Meglere og konsulenter;Vi fortsetter vår vekst og ønsker å styrke vår organisasjon med en motivert medarbeider til vårt team i Norge. Denne stillingen er ny i. og vil bli en viktig link mellom salgsavdelingen, kundene og våre leverandører. Mange av prosessene i dette området ønsker vi å videreutvikle. Dine arbeidsoppgaver.  Ordre og innkjøp. Leveranseovervåkning. Innesalg og kundekontakt. Kontakt med logistikkpartnere. Kunde og møtebooking. Vi tilbyr.  Et selvstendig arbeid med eget ansvarsområde. Utviklingsmuligheter i et av de mest ekspansive selskapene på vårt marked. En hektisk og spennende hverdag med mange arbeidsoppgaver. Konkurransedyktige betingelser. Din profil.  Du er en motivert og offensiv person som vil være med å forme denne stillingen fra starten. Du er interessert i å utvikle deg med mye ansvar, gjennom høy arbeidsinnsats og stort engasjement. Besluttsomhet, målbevissthet, og evnen til å jobbe under stress er nødvendige egenskaper. Du er nøye, strukturert og liker utfordringer og krav. Du behersker engelsk skriftlig og muntlig godt. Du blir del av et team som liker å jobbe sammen, som har det gøy, er engasjert og jobber mot. samme mål. For mer info om vårt selskap se vår hjemmeside. www. powermec. no. Søknad med CV kan sendes innen 25. november 2016 til daglig leder. Powermec AS, Solliveien 264,1667 Rolvsøy. 
9498828;2016-12-12;Industriarbeid;. Sted: HAMAR. Lønn: Etter avtale. Ansettelsesforhold: Engasjement. Hjemmeside.  For elektronisk søknadsskjema.  Søknadsfrist: 5. januar 2017. 
9384571;2016-03-22;Kontorarbeid;. Arbeidsoppgaver. Krav. Vi ønsker at aktuelle kandidater legger ved. Dersom du har spørsmål vedr. stillingen kontakt.  v. tlf.  . Klikk her for å søke
9425564;2016-06-09;Bygg og anlegg;. IKKE RELVANTE SØKNADER VIL IKKE BLI BESVART. 
9478575;2016-10-24;Serviceyrker og annet arbeid;Politibetjenter ved seksjon for spaning. Kvalifikasjoner For å være aktuell for stillingen må du ha bestått eksamen fra politi(høg)skolen og spaningskurs ved PST. Som person er du positiv og sosial og en som skaper tillit og trivsel i dine omgivelser. Din personlighet kan gjerne være sterk så lenge den gir rom for andres. Du må ha gode samarbeidsevner og trives med å jobbe som en del av et lag, der dine evner og vurderinger er avgjørende for lagets suksess. Du må derfor være bevisst på at egne valg kan få betydning for laget du er en del av. Stillingen krever at du må forholde deg til operativ ledelse, men det forventes også at du er i stand til å ta selvstendige operative beslutninger. I tillegg må du ha god skriftlig og muntlig fremstillingsevne på norsk og gode engelskkunnskaper. For å få jobb hos oss må du ha de personlige egenskapene som ansettelse i en sikkerhetstjeneste krever. Lojalitet, sunn dømmekraft og pålitelighet er nøkkelbegreper i denne sammenheng. Du må kunne autoriseres og sikkerhetsklareres for strengt hemmelig og ha norsk statsborgerskap på ansettelsestidspunktet. Stillingene er tiltenkt å komplettere eksisterende lag. Personlig egnethet sammenholdt med lagets behov tas i betraktning ved vurdering av søkerne. Søknad og prosess. Send søknadsbrev og CV elektronisk via Webcruiter. Aktuelle kandidater kan bli innkalt til intervju. Bekreftede kopier av attester og vitnemål må da tas med. For å kunne sikkerhetsklareres må du være villig til å gi personlige opplysninger om deg selv og dine nærmeste. Du oppfordres til å utvise diskresjon om at du søker stilling i PST. Vi tilbyr Stillingen avlønnes i lønnsramme 41, 42 eller 43 for politibetjent 1, 2 eller 3. Endelig plassering i grad skjer i henhold til den enkeltes oppfyllelse av kompetansekriteriene. Endelig lønnsplassering i lønnstrinn avhenger av kvalifikasjoner og ansiennitet. Det er seks måneders prøvetid for stillingen. Endringer i stillingsinnhold, arbeidstider og organisatorisk tilhørighet over tid må påregnes. Vi tilbyr god pensjonsordning gjennom Statens pensjonskasse (fra lønnen trekkes 2. ). Turnustjeneste må påregnes. Nydalen, 0421 Oslo. Knut,. Annonsør: Politiets sikkerhetstjeneste (PST). Ref. nr. : 16 09984. Fast stilling. For elektronisk søknadsskjema: 
9493101;2016-11-25;Kontorarbeid;100. stilling i ett års engasjement  ledig for snarlig tiltredelse. Stillingen er tilknyttet resepsjons. ekspedisjonstjeneste i poliklinikk og administrasjon i. 11, Bergen. Sekretærstillingen er i hovedsak tillagt betjening av resepsjon og telefonhenvendelser, oppgaver innen pasientadministrativt arbeid, personaladministrativt arbeid og  forefallende oppgaver innen merkantile tjenester. Stillingen innebærer kontakt med pasienter og deres pårørende, samt samarbeidspartnere. Til stillingen ønskes en allsidig sekretær med god allmenn utdanning og kompetanse innen kontorarbeid med databaserte verktøy. Erfaring fra arbeid innen helse. sosial vil være en fordel. For nærmere opplysninger, kontakt personalkonsulent. på tlf. .   . For stillinger i. . Personlig egnethet, evne til fleksibilitet og samarbeid, samt relevant kompetanse og erfaring vektlegges. Vi tilbyr en spennende jobb med faglige utfordringer, samt faglig veiledning og kompetansehevende tiltak innen arbeidsfeltet. gir økonomisk støtte til fysisk aktivitet og kantineordning. Lønn og arbeidsvilkår etter avtale mellom arbeidstakerorganisasjonene og Virke. Fra lønnen trekkes 2. for medlemskap i pensjonsordning. Søknad, sammen med oversikt over utdanning og tidligere arbeidserfaring (CV) sendes til:  
9454684;2016-08-29;Ledere;Reime og Lode AS er et komplett bilanlegg som forhandler Peugeot, Mitsubishi og bobiler på Jæren. I tillegg består virksomheten av bruktbilsalg, autorisert verksted, også for Mercedes, og salg av deler og tilbehør. Selskapet har også ESSO bensinstasjon samt redningstjeneste. Totalt ansatte er 50 og forventet omsetning i 2016 er ca 150 mill. Ansvarsområder.  Daglig leder har ansvar for daglig drift, økonomisk styring av virksomheten og rapportering til styret. Følge opp, videreutvikle og forbedre selskapets strategi og mål. Sikre at virksomheten utnytter sin kapasitet på en mest mulig optimal og forsvarlig måte. Motivere ansatte og ledere mot felles mål. Kvalifikasjoner.  Ledererfaring. Sosial og utadvendt nettverksbygger. Tydelig, motiverende og samlende leder. God fremstillingevne. For å søke stillingen, send CV med kortfattet søknad til. For eventuelle spørsmål ta kontakt med styreleder. , mob. eller. , mob. Søknadsfrist: 3. september. 
9400975;2016-04-25;Barne- og ungdomsarbeid;. klikk her. klikk her. klikk her. Vi har ledig inntil 6 stillinger som skoleassistent på 1. 5. trinn. Arbeidsoppgaver Skoleassistentstillinger på 1. 5. trinn Kvalifikasjoner Vi på jakt etter skoleassister som.  Har et særskilt engasjement for barn med emosjonelle, faglige og eller sosiale utfordringer. Kan inngå i et helhetlig opplegg for enkeltelever grupper med særskilte behov. Tar medansvar for at elevens tilbud er i samsvar med elevens behov, i tråd med læreplan og eventuell individuell opplæringsplan (IOP). Kan tilrettelegge læringssituasjoner ut fra barnets behov opplæringsplan i klasserommet, både i små grupper og en til en. Deltar i omsorgsarbeidet for eleven for å skape trygghet og trivsel ved blant annet å følge opp elev(er) i pauser og friminutt. Er en tydelig voksenperson overfor barna. Har gode samarbeidsevner, er fleksible og lærevillige. Har interesse for digital tilnærming til undervisning. Aktuell utdanning kan være barne. og ungdomsrelatert utdanning f. eks fagbrev i barn og ungdomsarbeiderfaget og relevant yrkeserfaring. For den ene stillingen er det krav til kompetanse i eller interesse for. (ASK). For stillingene kreves bestått norskprøve på minst B1. nivå, skriftlig og muntlig del Personlige egenskaper. Relasjonsbygger: Positiv og tilstedeværende i møte med mennesker. Gode samarbeidsevner i samarbeid med kontaktlærere, forsterketlærer og foresatte. Viser evne til å jobbe selvstendig og målrettet. Initiativrik, fleksibel, løsningsorientert og lærevillig. Personlig egnethet og relevant erfaring vil bli vektlagt Vi tilbyr Lønn og arbeidsvilkår er i samsvar med gjeldende lover, forskrifter og avtaler. Stillingene følger skoleåret, og lønnen har derfor reduksjonsbrøk på 89. . Fagarbeider (stillingskode 7517. 01) Lønnsspenn kr 319. 000 til kr 381. 900. For lønn som fagarbeider kreves fagbrev som barne. og ungdomsarbeider. Skoleassistent (stillingskode 6572. 13) lønnsspenn kr 274. 700 til kr 377. 400. Gode forsikrings. og pensjonsordninger. Et trivelig arbeidsmiljø
9403559;2016-04-28;Jordbruk, skogbruk og fiske;Søker etter Hjelpemann til Jobb på fiskebåt.  
9366542;2016-02-22;Ingen yrkesbakgrunn eller uoppgitt;SOMMERJOBB SESONGARBEID TEKNISK SEKTOR. FRIST 15. MARS. Se informasjon og søknadsskjema på kommunens hjemmeside under Ledige stillinger. 
9381154;2016-03-16;Jordbruk, skogbruk og fiske;Vi søker etter en dyktig anleggsgartner . Arbeidsoppgaver. Vedlikehold av grøntanlegg, . Sette opp nye grøntanlegg. Plantearbeid, trær, busker , blomster osv . Ønskede kvalifikasjoner. i anleggsgartnerfaget . Førerkort kl. B. Erfaring fra bransjen.  Søknader skal sendes inn via epost til. 
9618634;2017-08-14;Barne- og ungdomsarbeid;". Unik mulighet til å være med å utvikle nye Bråtenalléen barnehage. Vi skal lage en av Oslos beste og mest spennende barnehager, vil du bli med på vår reise. Vil du bli med å bygge opp en ny barnehage fra starten av, er dette jobben for deg. Hos oss vil vi ha stor takhøyde og gi deg frihet til å bruke deg selv og dine ressurser på en best mulig måte. Ved å bli med helt fra oppstart får du en unik mulighet til å være med å sette ditt preg på Bråtenalléen barnehage. Brenner du for barnehagefaget og har en stor yrkesstolthet, kjenner du at du har mye å gi og godt pågangsmot vil vi ha nettopp deg med på laget. Fagmiljøet vil preges av ønske om å være en lærende organisasjon med et sterkt engasjement og stor takhøyde for diskusjon og refleksjon. Koordinert innsats, samskaping, tidlig innsats og tillit er viktige stikkord for 2017. Vårt slagord er «Sammen om øyeblikket». Du vil jobbe i et stort fagligmiljø, 50. av personalet vil være pedagogiske ledere. Bråtenalléen barnehage er under bygging og har oppstart i oktober. Barnehagen har 8 avdelinger fordelt på to etasjer, 4 avdelinger i 1 etasje (småbarna) og 4 avdelinger i 2 etasje (storebarn). Barnehagen har egen gymsal, og to store flotte formingsrom. Uteområdet er fordelt i ulike soner, ut fra barnas alder og ferdigheter. Barnehagen har egen bålplass. Barnehagen ligger landlig til på Grefsen med nærhet til kollektiv transport. Barnehagen er en av fire barnehager i Grefsen Disen barnehageområdet. Vi behandler kun elektroniske søknader. Ansettelse fra 18. 09. 17. Eller etter avtale. Bidra i faglige utviklingsprosesser. Bidra i organisasjonsutvikling. Skape gode danningsprosesser for barna. Evne til tett samarbeid med øvrige samarbeidspartner. Skape gode vilkår for samarbeid med foresatte og faglige miljøer. Barne. og ungdomsarbeider. God kompetanse på digitalverktøy og IKT. Bestått norskprøve 3 skriftlig og muntlig, må dokumenteres i søknad. Gyldig politiattest må fremlegges før tiltredelse. Menn oppfordres til å søke. Personlig egenhet vektlegges. Relasjonsorientert. Evne til å lede barnegrupper. Evne til å vise god omsorg og tilknytning. Evne til å ta initiativ og være selvstendig. Faglig integritet. Vi tilbyr en moderne og ny barnehage hvor vi er opptatt av å levere kvalitet til barn og foreldre. skolen. Bruk av IKT til dokumentasjon av hverdagen. Gode muligheter for faglig utvikling. 50. pedagogiske ledere. 25. barne. og ungdomsarbeidere. Flere mannlige kolleger. Veiledning for å styrke refleksjonsevne og heve faglig kompetanse. Stor mulighet til å påvirke din egen arbeidsdag. Høyt faglig fokus. Lønnstrinn 18. 28 ( kr 380 650. 430 700) etter lønnsansiennitet Barne. og ungdomsarbeider. Lønnstrinn 11. 24 (kr 352 950. 410 500)etter lønnsansiennitet Barnehagemedarbeider. God pensjonsforsikring i. Kontaktinformasjon. , .  Oslo. Nøkkelinformasjon.  Ref. nr. For elektronisk søknadsskjema. A href. ""https: www. webcruiter. no wcmain CvJobRespond1. aspx. oppdragsnr. oglink. source. id. "
9671089;2017-11-16;Serviceyrker og annet arbeid;. Kommunalsjefen inngår i rådmannens ledergruppe, rapporterer til rådmannen og skal sammen med rådmannens lederteam bidra til utvikling av gode kommunale tjenester for innbyggerne i Fræna kommune. Kommunalsjefen vil ha et helhetlig lederansvar for underlagte tjenesteområder. Dette inkluderer budsjett. og økonomiansvar, personalansvar og utviklingsansvar. Fræna kommune er inne i en aktiv og spennende periode med en rekke større utbyggings. og utviklingsprosjekter. Fra 1. januar 2020 slår kommunen seg sammen med Eide kommune, og danner Hustadvika kommune. Ny administrativ hovedstruktur for Hustadvika kommune er ennå ikke besluttet, med denne stillingen er tiltenkt en sentral plass i administrasjonssjefens nærmeste ledergruppe også i den nye kommunen. Den som blir tilsatt må være forberedt på at arbeidsoppgaver og ansvar kan bli endret i forbindelse med oppbygging av Hustadvika kommune. Stillingen vil likevel fortsatt være på kommunalsjefnivå. Vi søker. Kommunalsjefen inngår i rådmannens ledergruppe, rapporterer til rådmannen og skal sammen med rådmannens lederteam bidra til utvikling av gode kommunale tjenester for innbyggerne i Fræna kommune. Kommunalsjefen vil ha et helhetlig lederansvar for underlagte tjenesteområder. Dette inkluderer budsjett. og økonomiansvar, personalansvar og utviklingsansvar. Fræna kommune er inne i en aktiv og spennende periode med en rekke større utbyggings. og utviklingsprosjekter. Fra 1. januar 2020 slår kommunen seg sammen med Eide kommune, og danner Hustadvika kommune. Ny administrativ hovedstruktur for Hustadvika kommune er ennå ikke besluttet, med denne stillingen er tiltenkt en sentral plass i administrasjonssjefens nærmeste ledergruppe også i den nye kommunen. Den som blir tilsatt må være forberedt på at arbeidsoppgaver og ansvar kan bli endret i forbindelse med oppbygging av Hustadvika kommune. Stillingen vil likevel fortsatt være på kommunalsjefnivå. Kvalifikasjoner.  Høyere relevant utdanning på høyskole. universitetsnivå, gjerne innen helseledelse. Solid relevant ledererfaring på strategisk nivå fra større og komplekse organisasjoner (fortrinnsvis fra offentlig virksomhet), samt god økonomisk forståelse. Kan vise til gode resultater. God skriftlig og muntlig framstillingsevne. Personlige egenskaper.  Gode samarbeids. og kommunikasjonsevner, samt høy etisk standard. Arbeider strukturert og har høy gjennomføringsevne. Er selvgående, ser nye muligheter og er en aktiv pådriver i utvikling av organisasjonen og kommunale tjenestetilbud. særlig knyttet til digitalisering og velferdsteknologi. Entusiastisk og motiverende leder som evner å bygge kultur. Stillingen forutsetter god helse. Vi kan tilby.  Gode utviklingsmuligheter. Spennende utfordringer og varierte arbeidsoppgaver. Store påvirkningsmuligheter i utvikling av organisasjonen. Et hyggelig og faglig sterkt arbeidsmiljø. Svært god pensjonsordning gjennom KLP. 10 ekstra fridager. Lønn og øvrige vilkår etter avtale. Det vil bli utarbeidet egen lederavtale. Søknad sendes. Elektronisk søknadsskjema finn du under søk på stilling. Vi ber om at det blir nytta. Vennligst ikke send inn vitnemål og attester. Dette må du ta med deg til et eventuelt intervju. Stillingtype: Fast ansatt. Lo
9527622;2017-02-10;Ingeniør- og ikt-fag;Jobbnorge ID: 134117. A temporary position as senior engineer is vacant for one year, with the possibility of prolongation. The position will be part of the Oslo bioinformatics Elixir team. bioinformatics Elixir team, is part of the. (BMI) research group at the Department of Informatics (IFI). project is a European bioinformatics infrastructure program to ensure timely sustainable use of data and bioinformatics tools for life sciences. The team is expected to expand in the future. Project description. The position will be part of the Elixir development team, participating in the development and implementation of functionality for national and international solutions for sensitive data, as well as for becoming a member of the development team of statistical genomics tools. We are looking for a developer engineer, requiring competence and interest within Java technologies (Spring, Eclipse, JDBC, jQuery, testing with JUnit), a basic competence within Python, and Linux and Linux containers (Dockers). It would also be beneficial with knowledge of HPC, XML and advanced use of Linux containers. Some of the work will be within an international Python. based end. user framework called Galaxy https: galaxyproject. org. Qualifications. Relevant master degree in informatics or bioinformatics from college or university. relevant experience can weigh up for lack of formal education. Competence and interest within java technologies (Spring, Eclipse, JDBC, jQuery, testing with JUnit). Basic competence within python, and Linux and Linux containers (Dockers). It would also be beneficial with knowledge of HPC, xml and advanced use of Linux containers. A good command of English is required. We offer. Salary according to SKO 1181. , ranging from pay grade 494 800. 598 200 (58. 68) NOK per year, depending on qualifications and experience. Stimulating, challenging and friendly work environment. An organization in continuous development with ambitious goals. Membership in the. Fund. Attractive welfare benefits. Application must include. Application letter. CV (complete overview of education and work experience). Copies of educational certificates, transcript of records and letters for recommendation. Names and contact details of 2. 3 references (names, relation to candidate and telephone number). Please remember that all documents should be in English or a Scandinavian language. In accordance with the University of Oslo's equal opportunities policy, we invite applications from all interested individuals regardless of gender or ethnicity. UiO has an agreement for all employees, aiming to secure rights to research results a. o. Contact information. For further information please contact. , Se annonsen og søk på stillingen www. jobbnorge. no
9665598;2017-11-07;Barne- og ungdomsarbeid;". skole er det ledig vikariater i 60. 80. stilling som fagarbeider. Tiltredelse snarest. Stangeland skole er en barneskole med omlag 550 elever. Skolens visjon er: ""Læring for alle. "". Les mer om Stangeland skole her. I tråd med opplæringslova er tilfredsstillende politiattest og helseattest en forutsetning for ansettelse. Disse må leveres snarest etter eventuelt tilbud om ansettelse og før tiltredelse. Ansvar for enkeltelever og i klasse, og aktiviteter med barna inne og ute. Arbeidsoppgavene er for tiden i skolen. Planlegge og gjennomføre aktiviteter med barna. Delta i daglige rutiner og ulike praktiske gjøremål. Tilrettelegge for at barna får gode opplevelser på skolen. Relevant fagbrev (barne. og ungdomsarbeider e. l. ). Relevant erfaring kan veie opp for manglende utdanning. Søkere bør ha erfaring i å jobbe med barn. Gode norskkunnskaper muntlig og skriftlig (minimum tilsvarende nivå B1). Vi ønsker søkere som har gode kommunikative ferdigheter. Søkere må være tydelige og bestemte voksne. Kan arbeide selvstendig og ta ansvar for prosjekter er viktig. Er pliktoppfyllende og tålmodige. Samarbeidsvillige og fleksible. Personlig egnethet vil bli vektlagt. Lønn i henhold til gjeldende avtaleverk. Kontaktinformasjon. , Undervisningsinspektør, .  Sandnes. Nøkkelinformasjon.  Ref. nr. For elektronisk søknadsskjema. "
9651399;2017-10-12;Akademiske yrker;. Hamar bispedømme har ledig stilling som sokneprest i. prosti med tjenestested. ,. , Sjøli og Hanestad sokn. Rendalen har to grunnskoler, Berger skole i. (1. 7. kl) og Fagertun skole på Åkre (1. 10. kl). Det er videregående skoler på Koppang og Tynset, begge steder ca 50 km fra. Kommunen har egen kulturskole. Rendalen barnehage er kommunal og har 2 avdelinger, en på Bergset og en på Åkrestrømmen. Barneklubb i. og på Åkre. Rendalen byr på unike muligheter for friluftsliv, jakt og fiske i naturskjønne omgivelser. Her ligger. nest største canyon, Jutulhogget og Norges eneste innlandsfiskevær, Fiskevollen ved Sølensjøen. Pilegrimsleden gjennom Østerdalen går gjennom kommunen med over 100 km merket tursti i fjell. og skogsterreng og langs elv og sjø. er et aktivt kultursenter. Der ligger blant annet Bull. muséet, som var dikteren. barndomshjem. Rendalen har et rikt kulturliv, og har en rekke lag og foreninger. Det er et aktivt idrettslag og kommunen har egen ishall. Mange er engasjert i sang og musikk. Rendalen har blant annet sitt eget symfoniorkester. Landets største retreatsenter. er også en viktig ressurs i kommunen. Soknene har fire kirker.  , som er korskirke fra 1759 med 277 sitteplasser,. kirke er en korskirke fra 1751 med 180 sitteplasser, Sjøli kirke er en langkirke fra 1914 med 110 sitteplasser. Hanestad kirke er langkirke fra 1926 med 168 sitteplasser. De to store soknene er. og. I Sjøli og Hanestad bor det kun 35. 40 personer i hvert sokn. hører med til soknet. sokn og har en egen gravplass. Kirkelig kompetanse i Rendalen er også god. Fellesrådet har fokusert på å bygge opp egen kirkelig kompetanse i Rendalen. Dette er styrkende for både motivasjon og samhold. Du vil derfor utgjøre en naturlig del av dette teamet. Det er også månedlige samlinger med prosten i Tynset. Det finnes en plan for kirke. barnehagesamarbeid, plan for kirke. skolesamarbeid og plan for trosopplæring. Konfirmantene er tilknyttet Kragerøleiren. (konfirmantleiren. no) Det finnes også en diakoniplan for alle soknene. Mange gode samarbeidspartnere i menighetslivet: 4 menighetsråd, diakoniutvalg, frivillige medarbeidere i barnearbeid (barneklubb). Alle menighetene har misjonskontakter gjennom NMS. Gode samarbeidsforhold i samfunnet ellers. med barnehage og skole, kultur og bibliotek, sang. og musikkliv, historielag og bygdekvinnelag. Et aktivt miljø for pilegrimsengasjement. Anmodning om å få sitt navn unntatt offentligheten må begrunnes i søknadsteksten, jfr. offentlighetsloven §25. Den som blir tilsatt må legge fram plettfri politiattest (barneomsorgsattest). Gudstjenester og kirkelige handlinger. Gudstjenesteforordningen: Hanestad sokn 6, Sjøli sokn 6,. sokn 18,. 19. Antall dåp i fellesrådsområdet er 10. 12 pr. år. Antall begravelser i fellesrådsområdet er 30. 40 pr. år. Andaktsstund på sykehjemmet. Samarbeid med diakoniutvalg. Samarbeid med trosopplæreren i. prosti. Samarbeid med menighetsråd om konfirmantarbeid. Regelmessige møter i fellesråd og menighetsråd. Søkeren må opplyse om de behersker begge målformer, og må ha førerkort og disponere bil. Teologi Livssynsfag. Praktisk teologisk utdanning. Cand. theol. profesjonsstudium teologi (etter 2004). Vi ser etter en prest som kan arbeide selvstendig og har gode samarbeidsevner. Det er stort rom for personlig initiativ. Er du en person som liker å 
9631521;2017-09-07;Meglere og konsulenter;. Voss. bygd for sterke opplevingar Du treng ikkje eta smalahove eller hoppa i fallskjerm for å bu og trivast på Voss, for me har mykje meir å by på. Kommunen har om lag 14. 500 innbyggjarar, med Vossevangen som regionssenter. Bygda vår er senter for utdanning i regionen og har eit godt utbygd næringsliv. Voss er eit knutepunkt langs stamvegen aust. vest, og har godt togsamband til Bergen og Oslo. Voss kommune er den største arbeidsgjevaren i bygda, med om lag 1250 tilsette. Nynorsk er administrasjonsmålet i kommunen. Kan du identifisera deg med verdiar som profesjonell, påliteleg, skapande og inkluderande, kan du bli ein del av laget vårt. Som vossingar flest går me sjølvsagt for gull. Økonomi. og analyseavdelinga er ein del av Rådmannen sin stab. Ved avdelinga er det 14 tilsette. Me har ledig 100. fast stilling som innkjøpskonsulent. Stillinga rapporterer til økonomisjef. Arbeidsoppgåver. Gjennomføring av offentlege anbod. og innkjøpsprosessar på vegne av og i samarbeid med kommunalavdelingane. Sikra at innkjøp av varer og tenester skjer til rett tid, med rett kvalitet og til rett pris. Oppfølging av avtalar og leverandørar. Oppfølging av innkjøpssamarbeid med andre kommunar fylkeskommunen. Innføring av eHandelsløysing. Innkjøpsfagleg rådgjeving til avdelingane. Me søkjer. Høgare utdanning innan jus, økonomi eller administrasjon. Erfaring frå offentlege innkjøp kan erstatta kravet til høgare utdanning. Kjennskap til offentleg forvalting og offentlege innkjøp i større organisasjonar er ein fordel. Personlege eigenskapar.  Gode kommunikasjonevner i norsk og engelsk, skriftleg og munnleg. Gode samarbeidsevner. Evne til strategisk og kommersiell tenking. Me tilbyr. Gode vilkår for fagleg utvikling. Eit godt fleirfagleg og sosialt miljø. Gode forsikrings. og pensjonsordningar. Løn etter kommunalt avtaleverk og elles tilsetjing på vanlege kommunale vilkår. Søknad. Voss kommune ynskjer eit større aldersmangfald mellom dei tilsette, og oppmodar difor yngre arbeidstakarar om å søkje. Kommunen har eit personalpolitisk mål om at arbeidsstaben skal gje eit bilete av folkesetnaden generelt, både når det gjeld kjønn og kulturelt mangfald. Søk på stillinga ved å klikke på knappen til høgre. Hugs å gje opp referansar. Attestar og vitnemål skal leggjast ved elektronisk eller sendast Voss kommune, boks 145, 5701 VOSS, merka med stillingsreferanse. Søknadspapira vert ikkje returnerte. § 25 skal det svært gode grunnar til for å skjerme søkjarar frå offentleg søkjarliste. 
